,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
21, on 10/03/05 13:12 PM (PDT),Karl K ,1997 Saab 9000 Aero Aero Turbo 4dr Hatchback,1997 Saab Aero Review," I purchased this used car as my everyday driver after my wife bought a 2003 Audi A6 2.7T.  I paid top dollar for the car as it was in excellent condition. Required repairs for the car were minimal (at purchase, $440, including fluid changes, and shift shaft fixes).  Since then, repairs and maintenance included new mufflers, oil and filters, a set of tires, wiper washer bottle, antenna, engine accessory belt, extra keys, alignment, light bulbs and brake pads, all told probably about $2400. The alignment probably should have been done at purchase. Accident repair was $808 from a pickup backing into the rear in a parking lot.",4.75
22, on 06/08/05 14:02 PM (PDT),Gary ,1997 Saab 9000 Aero Aero Turbo 4dr Hatchback,'97 Aero - Perfect," The best combination of power, comfort, and fuel economy you can get in a car.  I enjoy 35+ mpg on the freeway and better than 24 mpg in town yet the car is faster than most other sedans and even some 2-seaters.  The seats are superbly comfortable, the controls well laid out.  The only possible knock on the car is the lack of a proper glove box and cupholders (for those who care about cups).  Barring some unforeseen event, I plan to drive this car for 20 more years!  It is truly awesome.",5
23, on 05/30/04 00:00 AM (PDT),Starclampett ,1997 Saab 9000 Aero Aero Turbo 4dr Hatchback,97 Aero - Fabulous Car," This 97 Saab Aero has been the best car I have ever owned.  I cannot imagine wanting more in power, comfort and reliability.  On the highway, this car regularly averages 38 MPG while cruising at 75 MPH.    ",4.75
24, on 09/03/06 14:52 PM (PDT),ron ,1998 Saab 9000 Hatchback CSE Turbo 4dr Hatchback,Saab 9000  a real classic," Excellent mix of size, utility, styling, luxury, and performance in a startlingly eco-friendly road warrior.",5
25, on 12/22/03 00:00 AM (PST),Melvin Wals ,1998 Saab 9000 Hatchback CSE Turbo 4dr Hatchback,Great concept !," I bought the car new in 1997. It always has been very satisfactory. Unfortunately Saab stopped producing this great concept in the year I bought it. I can´t imagine trading it in for a nowadays car. The Audi A8 Avant showcar was quite nice, but I heard they won´t take it in production. Maybe the VW Touareg would be a convincing alternative. Nevertheless: A reassuring thought that this car will probably run for many many years.",5
26, on 04/07/03 00:00 AM (PDT),robh19 ,1998 Saab 9000 Hatchback CSE Turbo 4dr Hatchback,The last 9000 - fun and practical," We bought the 98 9000 off lease as we needed a bigger car.  Heard alot about 9000s and got a good deal.  The car, minus some expensive trips to the mechanic for routine maintenance (Typical, I found, for this car) has been great.  Fast, handles well, hauls everything in the world - incredibly versatile, something most euro-sedans are NOT these days (you get it THEIR way only).  Plus, it comes optioned-out only, so there's no picking and choosing (like the BMW and Audi), which helps hold the cost down on initial purchase.",4
27, on 12/27/02 00:00 AM (PST),Padre ,1998 Saab 9000 Hatchback CSE Turbo 4dr Hatchback,Transmission woes, Not a bad car.  The hatchback feature is great and I wish more cars had them.  This car had a new transmission installed in September 2001 and now needs another one (which is not covered by warranty).  All service and parts are very expensive.,4.25
28, on 03/20/02 00:00 AM (PST),Corey ,1998 Saab 9000 Hatchback CSE Turbo 4dr Hatchback,My Saab," I love this car.It truly combines power,luxury and refinement.Safety is alsovery high on this praise list because my car was totalled and I was able to walk away.What A Car!",4.625
29, on 12/18/09 20:20 PM (PST),mdnumber32 ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),Make it more of a Saab!," I really like this car, and the fact that you don't see them all over the place, however, Saab did almost nothing to make it their own, which is really disappointing for a car company with so much personality.  No problems so far after 6 months of ownership.  I'm just recently finding out that the heated seats get perfectly warm very fast, and I love that they're paired with cloth upholstery.  I've gone through 4 cars in the past 2 years and this is certainly the most satisfying.  The sound system is horrible, and the heat and air can't really be turned up to a very high max (important for super hot and cold days).",4.375
30, on 02/12/08 05:39 AM (PST),NY owner ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),Great purchase," This is a great car, the handling and performance is excellent, and with the rebates given when the model was going out, it was an amazing purchase. I specially love cornering in twisty roads and the response in steering.",4.75
31, on 11/29/07 08:03 AM (PST),nave ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),Comments on car, The car is very reliable and the awd makes it fun to drive.,4.75
32, on 01/18/07 12:02 PM (PST),MAF-CPD ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),the 9-2X is great," Dollar for dollar, the best car I have owned. In addition, low production numbers (10,000 approx) should aid in holding its resale.",4.75
33, on 01/14/07 17:04 PM (PST),mpk ,2006 Saab 9-2X Wagon Aero 4dr Wagon AWD (2.5L 4cyl Turbo 5M),Aero 9-2X ," This has been a reliable, superb-handling, and practical car. The aero has great acceleration - the turbo is well-engineered from Subaru's boxer line. Great on dry pavement and on snow.",4.625
34, on 11/18/06 06:22 AM (PST),Teresa ,2006 Saab 9-2X Wagon Aero 4dr Wagon AWD (2.5L 4cyl Turbo 5M),Saab 9-2x Aero, I enjoy my Saab. It is a roomy car for my active life style. I can easily fit my bike in the back or on top with the racks. It is very reliable and a fun to drive car.,4.375
35, on 11/04/06 22:46 PM (PST),davidreaume ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),saab 92-x, Both my wife and I love this car. The utility and fun to drive is unsurpassed.,4.625
36, on 10/27/06 22:00 PM (PDT),Pete ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),Saaberration," This is definitely an aberration from the typical Saab lineup.  Albeit a quick way for Saab to get an AWD to market, it still leans heavily towards Fuji Heavy Industries.  Ironic that both companies originally made aircraft.  Saab's adjustment to the exterior, gearing, steering, and suspension definitely paid off.  It's handling was excellent.  It loved to be pushed and responded well to pinning it centripetally into corners with acceleration.  On the other hand, it was loud and the interior was most definitely Subaru.  After professionally soundproofing all 4 doors, it was still noisy.  ",4.375
37, on 10/02/06 11:04 AM (PDT),Kenpost ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),9-2X is not for everyone, All that says Saab is not Saab. I may have had an exception but even my friends who drive Subarus discribe their experience differently. My 9-2X had a very annoying gear hum that over shadowed any other good qualites. The auto transmission was 20 years behind the times in techno. At low speeds it seemed to always be looking for the right gear. GM has has acted wisely in dropping this model from the future Saab line up. I have followed their lead and traded it after only 1 month. ,3.375
38, on 08/31/06 06:40 AM (PDT),Joe Yu ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),Good all wheel drive wagon, The car is fun to drive and the reliability is excellent. The interior of the car is cheap appearing. The all wheel drive is very good in the snow. ,4.375
39, on 07/05/06 13:27 PM (PDT),fred walters ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),A real fun car to drive, This car is so much fun to drive. you must get the 5 speed standard shift to really appreciate the handling and the pickup. The fuel economy is very good. The quality is also very good and it looks great.,4.75
40, on 05/18/06 23:30 PM (PDT),Chris Shuba ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),One with the auto....," I just bought this car a bit ago, and decided to go with the 2.5 linear simply because of cost and fuel economy. They both get relatively similar mileage, but the aero takes premium. Aside from that the car is a dream. Though the engine does lag a bit when the petals fully down, this thing is quick. The ""cock-pit"" flawlessly integrates the driver into the vehicle. The most attractive feature is the suspension. The car glides silently and smoothly over any road abnormality. Its a clean, simple, beautiful automobile. Quirky and different it may be, but its solid and practical as well. I look forward to errands... 'nough said.",4.75
41, on 03/13/06 17:09 PM (PST),pgh92x ,2006 Saab 9-2X Wagon 2.5i 4dr Wagon AWD (2.5L 4cyl 5M),Functional  SUV Alternative, The car itself is sporty and gas mileage is good for an AWD. The AWD performs well in the snow but soft-roading is made a little more exciting by the vehicles light weight and lack of stability control. In deep mud and snow I have never felt at threat of getting stuck.  Overall it is fun to drive and inspires confidence.  The 9-2x has all the cargo space and flexibility of a compact suv but feels adequate rather not ample in passenger space. This car would  not likely be optimal as a family hauler for more than 4.   The interior is sporty if austere and I found  that Subaru after-market parts helped round out the options and upgrades. The leather helps solidify the upscale feel,3.75
42, on 12/05/05 10:46 AM (PST),KLauder ,2006 Saab 9-2X Wagon Aero 4dr Wagon AWD (2.5L 4cyl Turbo 5M),9-2x fun and fulfilling, I've had the 9-2x since this summer and so far it has been a very fun car.  The AWD and turbo make city drivng fun with it's quickness and cornering abilities.   Having traded in a muscle car that was killing me in gas it has been a lot easier on the wallet at fillup time. Not as great as I expected (about 20 MPG avg.) but that is probably a combination of driving it in a fun manner and the city driving.  With two kids it has also been easier having a four door vehicle but keeping a sporty look and feel.,4.375
43, on 11/24/14 21:05 PM (PST),matthewakamatt ,2005 Saab 9-2X Wagon Aero 4dr Sport Wagon (2.0L 4cyl Turbo 5M),180k and still love it," The Saabaru is a great blend of sportiness, reliability, and practicality.  It's sporty and powerful enough to stay entertaining for years.  I really enjoy the on boost power, but there's not much low end torque.  Handling is good enough for the street, but it's not really at home on the racetrack. Mine is still completely stock, and has been incredibly reliable.  I've got almost 180k miles on it, and have only had a few repairs in all that time. I really like how practical it is.  I frequently load lots of stuff in the back and tow a 5x8 utility trailer with it for household projects.",4.25
44, on 04/25/12 13:31 PM (PDT),double75 ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Keeps on ticking!.," I have a 2005 Saab 92x Linear Automatic. I bought it way back when they had the GM employee discount for everybody. So I bought it instead of the Subaru Impreza.the mileage is over 266,000 miles and she keeps on ticking. I makes sure she is dealer tuned every year and I change the oil every 5,000 miles. I've had the rear struts changed. Right as I type this i have her in the shop. I busted three Lug Studs on the left driver rear hub while driving. While i was checking the proper torque on the other lugs, I busted another stud on the front left hub. The dealer busted two studs about two months ago on the back right rear tire during service. The car has been good to me and my family. ",4.375
45, on 03/04/12 10:44 AM (PST),dssquare85 ,2005 Saab 9-2X Wagon Aero 4dr Sport Wagon (2.0L 4cyl Turbo 5M),Eleanor will be missed...," I purchased my Aero used with 30,000K on her. I immediately fell in love and still miss her to this day.I had Eleanor for almost 3 years. She gave me no problems and put nothing but smiles on my face while I owned her. It was worth the expensive insurance, premium fuel and lackluster mpg.Unfortunately, the engine decided to blow at 57,000K with regularly scheduled maintenance. Thousands of dollars later it just wasn't the same and was forced to trade her in.I gave Subaru another chance and traded Eleanor in for '11 Legacy in May 2011.",4.625
46, on 04/08/11 10:37 AM (PDT),mrdragon016 ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Good First Car," I bought My Saabaru a couple weeks back and everytime i drive it, it brings a huge smile on my face. Its got plenty of kick and can turn on a dime. with a 4 banger as well as AWD its a amazing little car",4.25
47, on 02/05/10 09:03 AM (PST),rkymtnhgh ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Saabaru," You get everything you expect from a Subaru with some extra creature comforts and Saab style.  The AWD is fantastic in inclement weather and handling and highway ride is impressive.  My chief complaint is the performance of the automatic transmission.  It tends to be sluggish around town and slow to kick down, especially from third gear.  Family requirements necessitated an automatic, but I'd recommend the 5spd manual.   Overall build quality is good, but the exterior paint chips easily and some of the interior materials could stand improvement.  Two tone fabric looks slick, but stains show readily.  Rear seat leg room is limited, so adult passengers may be uncomfortable on longer trips.",4.5
48, on 12/10/09 14:25 PM (PST),estevanker ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),100k Problem-Free Miles!, I've been driving this car 150 miles daily to work and back and have not had a single issue with it. The car averages 33mpg and is awesome in the snow and ice. I anticipate driving it another 100k miles.,4.875
49, on 09/21/09 21:01 PM (PDT),Scott ,2005 Saab 9-2X Wagon Aero 4dr Sport Wagon (2.0L 4cyl Turbo 5M),"Practical, Reliable, Rally-Bred Monster"," Last year I went used shopping for a practical AWD compact for city use and occasional road trips. To my surprise, this turbo Saabaru (which, yes, has an automatic) was the best of the lot by far. Plodding around in town it's as docile as any other auto-compact, yet the turbo means it doesn't run out of steam on the highway (I'm looking at you, SX4/Fit). But it's not all practicality: being a WRX, it's ready to play whenever. Put the tach above 3500 and it hisses, growls, and rips a hole in time. Show it some curves and it annihilates them (it's front heavy, but there's so much grip it almost doesn't matter). Best of all, you can go back to driving casually once you're done abusing the tarmac.",4.625
50, on 09/11/09 20:50 PM (PDT),BOOGEX ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Practical," I bought this car for the combination of practical features- safe, good fuel economy, AWD, decent performance, reliability.  Overall, I like it, but I'm not sure if I'd do it all over again.  I'm 6'2"" and find the car to be extremely uncomfortable on longer trips.  It's also a tight squeeze as a family car- if you have child seats, they don't fit easily.  It's also not an easy drive in heavy traffic- I have a manual trans. and the shifting is kind of a pain compared to other manuals I've driven. I'd go with an automatic over a manual if I were buying again.  The few flaws aside, it's a fun car to drive for the money.  ",4.125
51, on 04/16/09 14:23 PM (PDT),waveho ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Long-term ownership review," Wife bought the 05 9-2x Linear, with cold weather package (heated seats, windows, leather, etc.) at the end of 2004 to be used exclusively as her primary vehicle in her pharma sales job, which requires a LOT of driving.  About 180,000(!) miles later, its Subaru quality is still shining through.  In all this time, it's only required new tires and brakes at regular intervals. This is a car that is driven often in the back roads of central Virginia and the Appalachia area of West Virginia. It's always burned a bit of oil, and the fog lights have had to be replaced due to sand and rocks thrown from trucks during the winter.  This is a quality car, fun to drive (5-spd).  Highly recommend.",4.25
52, on 02/25/09 08:01 AM (PST),Rippen Griffin ,2005 Saab 9-2X Wagon Aero 4dr Sport Wagon (2.0L 4cyl Turbo 5M),Rippen Griffen 9-2X Aero," Best car I have ever owned! Plenty of interior room for a small family, and the rear seats fold flat for more hauling room.  Super reliable - over 108k miles, and no service repairs!  My car has been modified, to produce ~100 hp over stock hp, and is still a reliable daily driver.",4.875
53, on 12/25/08 11:23 AM (PST),Jay Kanabar ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Like it so far, Excellent car. I have a 9-3 as well and compared with that I feel that the steering and control is far superior. ,5
54, on 11/08/08 18:05 PM (PST),amie ,2005 Saab 9-2X Wagon Aero 4dr Sport Wagon (2.0L 4cyl Turbo 5M),Great car," I have been slamming the miles on this car which now has 151,000. I have had no problems other than replacing the tires. The paint on the hood  peeled and Saab finally agreed to re paint the hood.  It is a fast car and I get a lot of compliments on it. It still looks new when I clean it up.  Would do it all over again",4.75
55, on 10/13/08 23:42 PM (PDT),HK ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Great all-rounder," I just finished a 5 day drive from Michigan to Alberta in this vehicle, and I would do it again, no hesitation. The car performed admirably, as it has always done. It's been great in the snow (though I thought it was better the first winter;I expect the new tires will help), always reliable, and looks a lot better than the Subaru. The car's  Achilles heel is the 4 speed auto transmission. It feels unrefined, and brings the average down a bit. I hoped for better fuel economy (20 city, 26 hwy), and replaced the very weak factory stereo. But over all, it's a great car which I intend to keep for a long time.",4.625
56, on 04/10/08 09:18 AM (PDT),Disgruntled Saab Man ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Electrical Problems - beware," I had heard Saab was reliable and the new models did have pazazz and class. Wrong.  Uncomfortable seats, and from the first I had problems with electrical.  After setting for 3-4 days, the battery was completely dead.  Then it would be fine for a month or so; then repeat the problem.  The dealer was clueless. They replaced the battery and the alternator, which I told them was not the problem.  I had a Jeep once with same problem.  It was a wiring problem that drained the system.  But, they knew best.  Finally they offered me an insulting trade down to a used VW with outrageous payments.  I took it to Carmax and got a Honda.  Carmax is where I now buy all of my cars (Hondas).  Great place.",3
57, on 03/11/08 21:20 PM (PDT),yoitsthegoose ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Can't wait to get another one Great car!," I'm a visiting nurse that travels a lot. My 92x is a great car. I've been all over the place with it and it haven't had any problems at all. The car has 100,000 miles on it. The only thing is I wish they never stop making car. It was only in  production for two years.  ",5
58, on 02/14/08 08:57 AM (PST),Sarah MacKinnon ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),2005 Saab 9-2x," My husband and I love this car; the seats adjust well and vision is good for both of us as drivers (he is 6'2"" and I'm 5'2"").  For the basic car, this is well equipped with front and rear air bags, ABS and moonroof.  The car is fun to drive, handles extremely well and is superb in winter driving (which we get in Nova Scotia).  ",4.75
59, on 12/29/07 18:42 PM (PST),RLW ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),Just a car," the 2005 Saab Linear is fairly reliable and provides good gas mileage. However this car provides little if any driving enjoyment.  I drive 35,000 miles annually and it didn't take long for the negative details of this car to outweigh the positive.  The sound system is poor at best, the interior materials are low end economy car quality (I know if is an Impreza, but still) and the ride is noisy (yes, I have tried different tires).  These elements coupled with a low fun to drive quotient strikes the Saab off of my future purchase list.",2.125
60, on 11/25/07 13:58 PM (PST),Bret ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),My 9-2X, Great car wish it came with leather seats in the 05 model.  I like the Subaru engine and look. Runs very fast and agile.  Needs a little better interior design like the new Saab's have to make it more expensive/Saab looking up to the Saab standard not Subaru standards.  ,4.875
61, on 08/01/07 14:16 PM (PDT),happy ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),No regrets with Linear model," Just traded my SUV in for this.  I was looking for a unique car under 20 grand that had the best blend of performance, economy, style, and either awd or 4wd.  The only tough question was to go for the Aero or Linear.  Turbo sounds nice but I'm done with paying for premium fuel.  Plus the Linear averages 25-32 mpg on 87 octane.  The Aero barely beats my SUV and requires prem fuel.  The Linear will still snap your neck back into the headrest off the line and 5th gear is strong enough to conquer steep grade hills without the need to downshift.  Overall fewer luxury options than most premium brands but it has all the basics.  Heated seats, 6 disc changer, and decent leather will do me just fine.",4.75
62, on 06/03/07 19:44 PM (PDT),lt ,2005 Saab 9-2X Wagon Linear 4dr Sport Wagon (2.5L 4cyl 5M),It does all you need a car to do," The 9-2x does everything you want a car to do; it hauls stuff, transports people comfortably and is fun to drive!  ",4.875
